date,day_of_week,hour,meal_period,weather,promo_active,guests,servers_on_shift,kitchen_staff,wait_time_minutes,table_turn_time,avg_ticket,revenue,customer_satisfaction,complaints
2025-03-07,Friday,14,Lunch,Sunny,0,52,8,4,34.6,93.4,19.31,1019.12,2.6,1
2025-02-08,Saturday,21,Dinner,Cloudy,1,51,6,5,33.3,90.7,18.03,1144.31,2.4,0
2025-06-05,Thursday,21,Dinner,Sunny,0,16,3,2,17.8,80.3,20.49,297.8,4.5,3
2025-04-19,Saturday,12,Lunch,Sunny,0,64,13,5,21.0,88.1,23.87,1634.05,3.5,2
2025-03-15,Saturday,14,Lunch,Sunny,1,55,9,4,30.6,80.0,24.8,1356.82,2.8,1
2025-03-19,Wednesday,12,Lunch,Sunny,1,44,7,3,22.6,73.9,22.75,1117.03,3.1,2
2025-01-13,Monday,14,Lunch,Sunny,0,45,8,2,29.5,85.1,18.17,1081.77,3.0,1
2025-04-18,Friday,20,Dinner,Sunny,0,40,6,3,22.6,83.3,20.01,977.55,3.0,3
2025-01-17,Friday,12,Lunch,Cloudy,1,51,8,3,29.2,88.5,24.61,1147.64,3.7,2
2025-05-08,Thursday,21,Dinner,Cloudy,0,40,6,3,27.9,73.9,19.9,644.78,3.2,1
2025-01-05,Sunday,21,Dinner,Sunny,0,27,4,2,23.7,89.2,23.54,866.78,4.0,3
2025-05-28,Wednesday,14,Lunch,Sunny,0,39,5,2,25.9,79.8,17.35,701.47,3.7,1
2025-02-06,Thursday,17,Dinner,Cloudy,0,30,5,2,22.4,80.3,22.66,595.34,3.1,2
2025-04-20,Sunday,11,Lunch,Cloudy,1,34,4,3,21.9,77.5,19.54,940.86,4.1,0
2025-06-07,Saturday,18,Dinner,Sunny,0,21,3,2,24.3,86.8,21.45,557.33,3.1,1
2025-03-03,Monday,19,Dinner,Sunny,0,20,3,2,21.5,88.8,21.25,516.74,3.6,1
2025-02-17,Monday,12,Lunch,Rainy,1,36,7,3,18.6,89.2,14.13,327.41,3.9,1
2025-05-15,Thursday,18,Dinner,Sunny,0,38,6,2,37.9,83.8,14.13,410.63,2.0,2
2025-01-18,Saturday,21,Dinner,Rainy,0,31,5,3,19.4,82.8,24.57,674.23,4.2,1
2025-05-20,Tuesday,21,Dinner,Sunny,0,33,5,2,26.1,79.8,24.14,871.99,3.4,1
2025-05-10,Saturday,21,Dinner,Cloudy,1,45,8,3,26.7,90.7,21.56,878.93,3.6,0
2025-01-06,Monday,19,Dinner,Sunny,1,45,8,3,26.9,95.6,25.75,1108.98,2.6,0
2025-05-01,Thursday,11,Lunch,Cloudy,0,31,3,2,36.5,90.2,26.08,827.31,2.5,3
2025-06-12,Thursday,19,Dinner,Sunny,1,37,5,4,20.0,82.2,20.49,643.42,3.3,1
2025-04-06,Sunday,17,Dinner,Sunny,0,42,7,4,18.5,84.7,22.44,1331.23,3.1,1
2025-01-05,Sunday,18,Dinner,Sunny,0,59,9,4,24.3,88.5,23.76,1433.06,3.5,0
2025-01-18,Saturday,18,Dinner,Rainy,0,22,3,2,14.8,71.8,27.85,536.88,3.8,1
2025-03-03,Monday,12,Lunch,Sunny,1,51,9,3,38.8,92.4,13.22,766.14,1.9,2
2025-05-29,Thursday,18,Dinner,Cloudy,0,47,9,2,12.1,82.2,17.15,749.04,4.4,1
2025-02-04,Tuesday,11,Lunch,Sunny,1,42,9,5,16.0,83.0,23.04,831.5,4.1,0
2025-04-01,Tuesday,21,Dinner,Sunny,1,38,4,2,22.3,65.8,22.86,787.94,3.1,0
2025-03-28,Friday,13,Lunch,Sunny,0,12,3,2,25.7,63.9,21.69,370.07,3.3,1
2025-06-25,Wednesday,20,Dinner,Sunny,0,23,3,2,27.6,77.7,18.98,770.99,3.1,0
2025-06-28,Saturday,20,Dinner,Rainy,1,21,3,2,24.5,72.5,24.3,462.33,4.0,2
2025-06-11,Wednesday,13,Lunch,Sunny,0,55,9,6,25.0,82.4,31.84,1671.91,4.1,0
2025-02-04,Tuesday,12,Lunch,Sunny,0,38,6,2,15.7,68.5,26.23,1233.79,4.3,1
2025-04-28,Monday,11,Lunch,Sunny,0,32,4,2,27.5,88.3,21.89,414.92,3.0,5
2025-03-17,Monday,14,Lunch,Cloudy,1,52,8,3,27.5,85.6,17.92,916.81,3.3,1
2025-01-12,Sunday,14,Lunch,Rainy,1,37,7,2,22.0,65.6,23.6,831.45,3.4,0
2025-01-11,Saturday,18,Dinner,Sunny,0,47,7,4,22.3,71.6,19.77,1037.32,3.3,0
2025-03-21,Friday,21,Dinner,Sunny,0,50,7,4,21.5,76.2,28.08,1598.25,3.5,3
2025-04-12,Saturday,21,Dinner,Sunny,0,38,5,2,27.2,70.8,26.98,945.16,3.1,0
2025-05-02,Friday,17,Dinner,Sunny,0,31,4,2,32.2,88.5,24.16,551.0,3.1,4
2025-01-10,Friday,14,Lunch,Cloudy,1,59,8,4,23.6,75.3,21.1,1407.1,3.1,5
2025-03-15,Saturday,18,Dinner,Rainy,1,39,6,3,21.2,79.9,15.65,508.8,3.4,1
2025-01-13,Monday,18,Dinner,Sunny,0,19,3,2,13.0,66.1,24.35,381.2,3.9,1
2025-03-11,Tuesday,12,Lunch,Cloudy,0,26,4,2,20.2,68.9,21.86,812.16,3.1,3
2025-04-05,Saturday,19,Dinner,Sunny,0,37,5,2,24.2,76.3,30.4,949.9,3.4,0
2025-04-13,Sunday,20,Dinner,Cloudy,1,40,6,3,28.4,68.7,18.83,588.61,3.2,2
2025-04-09,Wednesday,18,Dinner,Cloudy,0,40,5,4,27.3,83.9,20.32,790.09,2.3,3
2025-02-17,Monday,20,Dinner,Cloudy,0,37,6,2,26.7,72.8,25.44,1012.49,3.4,3
2025-06-27,Friday,20,Dinner,Rainy,0,38,7,2,28.0,84.9,13.63,562.89,3.0,1
2025-04-05,Saturday,21,Dinner,Cloudy,1,58,11,4,31.4,83.1,24.71,1369.79,2.1,0
2025-03-10,Monday,12,Lunch,Sunny,1,45,5,4,24.8,81.6,24.2,1028.48,3.9,1
2025-04-19,Saturday,12,Lunch,Sunny,0,38,5,4,10.2,67.5,23.9,1162.72,3.9,0
2025-04-21,Monday,13,Lunch,Sunny,0,42,7,3,30.5,85.0,17.33,782.64,3.1,1
2025-05-20,Tuesday,17,Dinner,Cloudy,0,26,3,2,27.2,82.6,20.03,444.87,2.7,3
2025-03-24,Monday,12,Lunch,Sunny,1,41,9,4,11.5,75.0,20.18,715.63,3.9,1
2025-01-21,Tuesday,18,Dinner,Rainy,0,23,3,2,17.6,70.6,15.84,515.39,4.3,1
2025-06-19,Thursday,17,Dinner,Cloudy,1,39,5,2,20.4,77.8,18.18,626.08,3.2,0
2025-03-20,Thursday,20,Dinner,Sunny,1,58,8,3,32.4,94.1,18.38,1068.48,2.8,4
2025-06-04,Wednesday,19,Dinner,Cloudy,0,21,3,2,21.5,80.9,19.03,254.76,3.7,1
2025-02-12,Wednesday,20,Dinner,Sunny,1,41,5,2,31.5,84.2,19.59,876.57,2.8,5
2025-03-31,Monday,20,Dinner,Cloudy,1,42,5,2,23.5,86.9,14.3,654.98,3.9,0
2025-01-11,Saturday,18,Dinner,Cloudy,0,33,4,2,24.9,91.6,17.86,795.64,2.9,2
2025-06-07,Saturday,19,Dinner,Cloudy,0,44,6,2,13.4,64.7,27.45,1147.37,4.0,1
2025-03-12,Wednesday,11,Lunch,Sunny,1,23,6,4,18.7,66.1,24.96,557.13,4.1,1
2025-01-20,Monday,19,Dinner,Cloudy,1,46,7,4,26.0,53.6,18.44,789.68,3.1,1
2025-04-04,Friday,21,Dinner,Cloudy,1,42,7,2,22.9,76.5,20.49,808.66,3.8,1
2025-06-23,Monday,13,Lunch,Sunny,1,52,7,3,32.1,83.9,23.39,1289.31,3.2,5
2025-01-08,Wednesday,13,Lunch,Sunny,1,49,7,3,27.7,68.3,27.21,1740.51,3.8,1
2025-06-05,Thursday,20,Dinner,Sunny,0,38,5,3,23.2,78.2,23.73,704.71,3.5,3
2025-01-09,Thursday,13,Lunch,Cloudy,0,47,7,4,22.2,88.2,21.97,1225.09,3.5,1
2025-01-18,Saturday,14,Lunch,Rainy,0,36,6,2,23.3,75.3,18.75,592.01,3.2,0
2025-06-15,Sunday,18,Dinner,Sunny,1,52,8,5,30.9,99.2,18.98,1043.51,2.8,2
2025-04-03,Thursday,19,Dinner,Sunny,0,42,7,5,20.8,80.9,19.08,1121.66,3.5,0
2025-05-26,Monday,11,Lunch,Sunny,0,27,3,3,17.7,87.4,21.68,487.3,4.0,0
2025-06-04,Wednesday,13,Lunch,Rainy,0,41,8,2,16.1,68.2,21.12,820.83,3.7,0
2025-06-23,Monday,20,Dinner,Rainy,0,10,3,2,15.6,64.1,21.75,250.0,3.8,1
2025-04-05,Saturday,18,Dinner,Sunny,0,48,7,4,21.1,82.6,27.5,1361.06,3.6,5
2025-04-24,Thursday,12,Lunch,Cloudy,1,46,7,2,31.8,89.8,22.35,1086.78,2.7,2
2025-05-27,Tuesday,13,Lunch,Sunny,1,45,6,7,23.2,78.3,19.42,878.42,3.5,2
2025-05-16,Friday,18,Dinner,Cloudy,0,40,7,2,30.1,89.2,24.37,988.05,3.8,0
2025-04-12,Saturday,18,Dinner,Sunny,1,57,8,4,29.0,78.8,29.16,1850.18,2.8,0
2025-06-16,Monday,17,Dinner,Rainy,0,12,3,2,33.5,83.2,22.59,250.0,2.7,1
2025-03-05,Wednesday,12,Lunch,Sunny,1,45,6,4,16.8,66.4,20.86,984.53,3.8,1
2025-01-07,Tuesday,13,Lunch,Rainy,0,38,6,2,24.1,73.6,22.4,777.77,3.4,1
2025-05-08,Thursday,21,Dinner,Sunny,1,34,6,3,19.6,87.8,20.73,598.63,4.3,1
2025-04-10,Thursday,21,Dinner,Cloudy,0,31,6,2,24.6,78.2,25.4,814.44,3.2,0
2025-01-31,Friday,17,Dinner,Sunny,0,47,4,3,28.4,86.5,21.93,1082.86,2.2,1
2025-03-08,Saturday,20,Dinner,Rainy,0,39,6,3,22.7,72.9,20.82,876.09,2.9,2
2025-02-24,Monday,17,Dinner,Cloudy,0,40,6,2,26.3,63.4,28.32,1430.76,2.7,0
2025-06-27,Friday,20,Dinner,Cloudy,1,63,9,3,46.3,90.2,21.7,1385.51,2.1,1
2025-02-21,Friday,12,Lunch,Rainy,1,46,7,5,32.7,74.4,16.08,790.13,2.4,1
2025-02-04,Tuesday,12,Lunch,Sunny,0,30,4,3,18.6,77.6,23.91,911.99,4.3,4
2025-04-26,Saturday,13,Lunch,Sunny,0,44,8,2,25.0,84.1,23.98,1399.57,3.0,3
2025-04-24,Thursday,12,Lunch,Rainy,0,45,8,3,27.2,81.2,18.06,594.96,3.2,1
2025-06-24,Tuesday,18,Dinner,Sunny,1,52,8,4,35.3,81.5,16.09,723.44,2.5,4
2025-06-20,Friday,18,Dinner,Rainy,0,61,10,6,22.6,66.7,28.81,1615.28,4.0,2
2025-01-17,Friday,21,Dinner,Rainy,1,47,7,5,21.4,68.6,19.48,1023.75,3.6,1
2025-05-19,Monday,17,Dinner,Cloudy,0,10,3,2,17.4,84.1,23.82,250.0,3.7,2
2025-03-18,Tuesday,13,Lunch,Rainy,0,19,3,2,18.5,68.6,21.77,268.47,4.0,1
2025-06-29,Sunday,13,Lunch,Cloudy,0,23,3,2,15.3,94.4,20.64,456.65,3.2,1
2025-04-03,Thursday,21,Dinner,Rainy,1,42,6,2,21.1,79.5,16.62,797.53,4.6,3
2025-02-27,Thursday,12,Lunch,Sunny,1,39,6,2,28.7,84.0,24.95,1171.88,3.0,2
2025-02-21,Friday,13,Lunch,Rainy,0,30,5,2,10.8,83.2,23.38,934.76,4.9,0
2025-03-02,Sunday,20,Dinner,Cloudy,1,50,8,3,28.5,85.0,19.36,522.99,3.3,1
2025-01-07,Tuesday,18,Dinner,Sunny,1,50,8,5,33.5,87.2,29.84,1388.5,3.1,2
2025-05-22,Thursday,18,Dinner,Sunny,0,45,5,4,27.0,89.0,24.31,530.33,3.4,1
2025-04-30,Wednesday,21,Dinner,Sunny,0,20,3,2,18.3,63.8,23.09,295.91,4.2,2
2025-02-03,Monday,12,Lunch,Rainy,0,44,6,5,29.4,78.9,20.99,771.52,2.8,1
2025-01-17,Friday,17,Dinner,Cloudy,1,40,5,4,25.7,86.4,17.34,862.56,3.2,2
2025-04-12,Saturday,20,Dinner,Rainy,0,29,5,3,25.6,81.2,21.93,486.75,3.2,1
2025-05-15,Thursday,19,Dinner,Sunny,0,43,7,3,23.1,80.5,24.84,1121.12,2.9,1
2025-04-15,Tuesday,12,Lunch,Rainy,0,32,5,2,23.1,79.4,19.98,478.93,3.4,0
2025-02-02,Sunday,18,Dinner,Sunny,0,43,7,4,6.6,71.4,16.38,801.29,5.0,0
2025-06-14,Saturday,12,Lunch,Sunny,1,66,10,7,29.2,107.1,21.82,1280.07,3.0,1
2025-04-26,Saturday,20,Dinner,Cloudy,0,39,6,2,29.4,81.9,29.44,1100.75,2.9,1
2025-06-24,Tuesday,21,Dinner,Rainy,0,12,3,2,9.3,73.8,21.0,392.93,3.7,2
2025-03-30,Sunday,13,Lunch,Cloudy,0,50,8,5,18.9,61.4,19.96,1257.4,3.1,2
2025-05-22,Thursday,13,Lunch,Sunny,0,51,10,4,16.2,67.7,26.5,1551.25,3.7,1
2025-02-03,Monday,19,Dinner,Cloudy,1,28,5,3,17.9,67.3,22.85,590.7,3.8,2
2025-05-09,Friday,11,Lunch,Sunny,0,28,5,2,14.8,74.0,22.91,693.01,4.8,0
2025-02-01,Saturday,21,Dinner,Cloudy,0,46,7,4,20.7,83.0,22.3,1349.5,4.2,1
2025-02-09,Sunday,17,Dinner,Rainy,0,16,3,2,25.5,79.6,26.92,250.0,3.8,1
2025-02-12,Wednesday,13,Lunch,Sunny,0,43,8,3,21.4,78.2,22.71,1124.65,3.3,1
2025-03-24,Monday,14,Lunch,Sunny,0,39,6,3,17.8,78.3,25.22,783.98,3.6,0
2025-03-30,Sunday,21,Dinner,Sunny,0,35,5,4,17.2,73.1,21.45,713.67,3.7,1
2025-03-14,Friday,12,Lunch,Sunny,0,47,5,2,27.6,102.2,25.17,911.85,2.9,0
2025-03-06,Thursday,14,Lunch,Cloudy,1,42,8,2,24.6,75.3,22.41,1017.67,3.8,1
2025-06-12,Thursday,21,Dinner,Cloudy,0,35,5,2,26.7,87.7,17.61,788.05,3.2,1
2025-03-12,Wednesday,13,Lunch,Rainy,1,28,3,2,30.3,96.8,17.86,403.03,2.7,1
2025-06-10,Tuesday,17,Dinner,Cloudy,0,20,3,2,9.3,82.3,15.38,297.94,4.5,1
2025-06-07,Saturday,21,Dinner,Sunny,1,39,6,3,18.0,85.4,23.67,1001.38,3.6,1
2025-01-24,Friday,21,Dinner,Cloudy,0,30,5,2,22.9,77.2,21.49,524.22,3.1,3
2025-06-14,Saturday,13,Lunch,Cloudy,0,18,3,2,14.1,83.9,21.26,304.54,4.2,0
2025-06-01,Sunday,13,Lunch,Rainy,0,55,10,4,14.6,70.5,19.21,1124.25,3.6,1
2025-02-13,Thursday,18,Dinner,Sunny,0,46,5,3,26.2,80.8,23.72,1182.69,3.2,0
2025-05-25,Sunday,11,Lunch,Sunny,1,51,7,2,33.0,95.0,23.52,1407.46,3.0,3
2025-01-08,Wednesday,12,Lunch,Sunny,0,21,4,2,27.1,75.9,28.43,250.0,3.0,3
2025-01-12,Sunday,17,Dinner,Rainy,1,54,6,5,35.3,90.9,22.19,1034.39,2.8,3
2025-06-16,Monday,14,Lunch,Sunny,1,27,4,3,15.7,75.8,18.98,587.57,4.3,2
2025-05-27,Tuesday,19,Dinner,Sunny,1,35,6,2,17.7,79.3,20.52,969.66,4.1,2
2025-06-08,Sunday,11,Lunch,Sunny,0,37,5,2,21.7,75.2,27.56,797.23,3.7,1
2025-05-08,Thursday,21,Dinner,Sunny,0,32,6,3,28.0,80.5,25.81,933.64,3.0,0
2025-03-16,Sunday,17,Dinner,Sunny,0,33,6,3,15.3,73.1,31.07,1041.99,3.8,3
2025-05-04,Sunday,14,Lunch,Rainy,0,31,5,2,19.0,84.0,22.68,745.84,3.6,0
2025-06-25,Wednesday,19,Dinner,Rainy,1,18,3,2,28.0,89.8,26.8,451.02,3.5,1
2025-03-18,Tuesday,20,Dinner,Sunny,1,34,6,2,28.1,73.0,18.04,548.72,2.1,1
2025-01-19,Sunday,11,Lunch,Cloudy,0,38,6,5,26.5,87.3,17.02,655.69,3.4,2
2025-02-10,Monday,20,Dinner,Cloudy,0,34,5,5,22.4,62.2,20.83,418.36,3.4,1
2025-04-17,Thursday,20,Dinner,Cloudy,0,35,6,2,16.0,78.7,30.69,1135.53,3.8,0
2025-04-29,Tuesday,14,Lunch,Sunny,1,50,8,5,31.4,94.5,21.83,1121.63,2.5,2
2025-03-29,Saturday,13,Lunch,Cloudy,0,59,10,5,24.8,90.3,18.65,892.46,3.3,1
2025-03-22,Saturday,18,Dinner,Sunny,1,49,8,4,29.0,81.0,24.33,1101.13,3.6,1
2025-03-30,Sunday,19,Dinner,Sunny,1,46,8,2,27.8,77.3,30.97,1575.36,3.0,1
2025-02-03,Monday,18,Dinner,Cloudy,1,58,12,5,23.1,76.7,26.0,1863.25,3.8,1
2025-05-12,Monday,21,Dinner,Sunny,1,51,9,2,28.3,81.3,26.0,1099.96,3.2,1
2025-01-28,Tuesday,18,Dinner,Sunny,0,14,3,2,13.1,74.4,27.11,347.2,4.2,0
2025-03-03,Monday,20,Dinner,Cloudy,0,46,8,2,21.2,69.9,23.51,942.36,3.3,1
2025-02-01,Saturday,17,Dinner,Sunny,1,68,12,4,27.9,78.6,22.25,1424.89,2.7,3
2025-04-26,Saturday,14,Lunch,Sunny,1,64,11,7,32.6,92.0,24.87,1659.92,1.8,3
2025-02-06,Thursday,12,Lunch,Rainy,1,35,7,3,12.8,71.3,16.83,584.46,3.8,0
2025-01-13,Monday,17,Dinner,Cloudy,0,51,9,4,10.0,60.5,21.78,1196.61,4.5,0
2025-04-09,Wednesday,19,Dinner,Sunny,0,39,7,2,26.8,73.8,20.55,584.02,2.6,0
2025-03-05,Wednesday,13,Lunch,Sunny,0,25,5,2,18.4,76.4,20.78,541.81,4.4,0
2025-03-25,Tuesday,18,Dinner,Rainy,1,47,7,4,32.0,92.0,18.04,964.67,2.4,1
2025-02-18,Tuesday,13,Lunch,Cloudy,0,30,4,2,30.4,83.8,26.46,1014.99,2.2,0
2025-05-08,Thursday,21,Dinner,Sunny,0,34,5,2,21.4,77.1,27.91,1279.28,4.1,1
2025-04-30,Wednesday,20,Dinner,Cloudy,0,27,6,2,13.8,69.3,26.03,806.3,4.0,1
2025-03-20,Thursday,20,Dinner,Sunny,1,49,7,2,37.1,89.2,21.9,1050.02,2.0,0
2025-01-06,Monday,12,Lunch,Sunny,0,36,5,3,27.1,79.5,24.89,1040.43,3.0,0
2025-04-11,Friday,21,Dinner,Sunny,0,41,6,3,22.2,76.1,28.4,1395.1,2.9,1
2025-04-28,Monday,14,Lunch,Sunny,1,46,7,4,27.6,76.5,16.1,1034.91,2.8,3
2025-02-25,Tuesday,18,Dinner,Sunny,1,31,4,2,29.3,80.1,13.88,250.0,3.9,1
2025-01-13,Monday,11,Lunch,Sunny,1,40,7,4,24.9,91.8,16.5,683.29,3.5,0
2025-03-14,Friday,20,Dinner,Sunny,0,58,8,5,24.0,77.0,21.26,958.56,3.5,2
2025-06-02,Monday,20,Dinner,Rainy,1,34,6,2,17.2,63.8,21.97,884.87,4.2,0
2025-03-15,Saturday,21,Dinner,Sunny,0,35,6,2,24.4,85.8,21.16,676.93,3.4,1
2025-01-03,Friday,12,Lunch,Rainy,0,44,5,2,21.9,78.9,21.86,621.68,4.3,1
2025-04-21,Monday,13,Lunch,Sunny,0,15,3,2,15.9,79.7,18.97,310.22,3.1,1
2025-03-09,Sunday,18,Dinner,Cloudy,1,27,5,3,15.8,72.8,19.71,400.84,3.7,0
2025-04-14,Monday,18,Dinner,Rainy,0,24,3,2,22.9,80.1,21.73,695.32,3.7,4
2025-01-12,Sunday,19,Dinner,Sunny,0,19,3,2,19.5,75.8,25.94,443.69,3.7,0
2025-01-14,Tuesday,21,Dinner,Sunny,0,31,5,2,14.7,70.0,18.72,620.39,4.1,0
2025-02-19,Wednesday,18,Dinner,Cloudy,0,18,3,2,16.6,71.3,25.36,562.21,5.0,0
2025-05-22,Thursday,17,Dinner,Cloudy,1,30,3,3,18.7,87.5,14.74,662.31,3.4,1
2025-01-19,Sunday,19,Dinner,Rainy,0,37,6,4,20.6,74.4,21.61,928.33,3.8,2
2025-05-10,Saturday,20,Dinner,Sunny,1,64,9,7,31.3,83.0,23.62,1514.63,2.6,3
2025-05-21,Wednesday,17,Dinner,Sunny,0,33,3,2,24.9,76.2,22.5,583.45,2.7,1
2025-06-09,Monday,12,Lunch,Cloudy,1,42,7,2,25.3,90.9,18.08,766.86,3.0,2
2025-02-02,Sunday,12,Lunch,Rainy,0,38,6,4,27.5,77.8,15.82,809.0,3.7,1
2025-04-11,Friday,18,Dinner,Cloudy,1,39,6,4,28.5,87.3,22.28,808.91,3.1,1
2025-03-28,Friday,21,Dinner,Sunny,0,46,7,4,14.3,72.7,23.53,1035.79,4.0,1
2025-04-04,Friday,13,Lunch,Cloudy,0,51,8,5,22.8,82.5,23.62,1307.75,2.8,1
2025-02-20,Thursday,21,Dinner,Rainy,1,13,3,2,18.0,72.6,21.87,288.94,3.5,2
2025-04-13,Sunday,21,Dinner,Sunny,0,46,6,2,20.0,69.0,25.53,1097.91,3.2,1
2025-01-11,Saturday,11,Lunch,Cloudy,1,60,10,4,35.0,64.9,16.94,1040.26,2.3,3
2025-01-10,Friday,13,Lunch,Sunny,1,43,6,4,32.7,98.6,25.47,825.61,2.3,0
2025-03-27,Thursday,20,Dinner,Sunny,0,57,10,3,30.5,92.8,21.88,1293.16,3.0,2
2025-05-13,Tuesday,20,Dinner,Cloudy,1,48,6,6,19.1,75.3,19.7,839.43,3.6,1
2025-02-08,Saturday,21,Dinner,Rainy,1,56,11,6,27.2,77.1,23.27,1193.71,3.5,2
2025-02-05,Wednesday,18,Dinner,Rainy,0,19,4,2,19.5,85.8,17.54,393.23,3.4,3
2025-06-06,Friday,18,Dinner,Sunny,0,35,6,3,30.5,96.8,21.63,1132.54,3.0,1
2025-02-11,Tuesday,19,Dinner,Cloudy,0,50,7,3,25.0,72.3,15.98,767.45,3.2,0
2025-06-07,Saturday,17,Dinner,Rainy,1,43,8,2,24.7,93.9,25.22,853.11,3.5,2
2025-06-01,Sunday,18,Dinner,Sunny,0,36,6,2,27.9,76.4,22.35,1010.44,3.3,2
2025-05-10,Saturday,21,Dinner,Sunny,0,34,6,2,20.2,82.6,18.48,516.32,3.7,1
2025-05-17,Saturday,20,Dinner,Cloudy,0,53,10,2,14.9,79.7,21.49,987.93,4.7,1
2025-05-25,Sunday,17,Dinner,Sunny,0,23,3,2,18.9,82.8,26.77,650.47,3.8,0
2025-05-02,Friday,11,Lunch,Sunny,0,46,7,3,26.0,71.6,23.79,1111.4,3.4,1
2025-04-05,Saturday,18,Dinner,Cloudy,0,45,8,4,22.9,61.7,18.89,875.61,3.5,0
2025-06-22,Sunday,12,Lunch,Rainy,0,27,3,3,21.2,85.8,25.57,625.73,3.6,1
2025-04-17,Thursday,17,Dinner,Sunny,0,34,5,2,21.6,89.8,19.71,646.21,3.4,1
2025-06-26,Thursday,11,Lunch,Rainy,0,26,4,4,25.5,80.7,18.31,671.78,3.7,0
2025-06-02,Monday,20,Dinner,Sunny,0,19,3,2,28.2,84.9,17.09,250.0,2.8,2
2025-03-09,Sunday,14,Lunch,Cloudy,1,36,6,4,23.1,78.2,26.19,1138.14,3.0,0
2025-01-14,Tuesday,20,Dinner,Sunny,1,62,10,5,23.9,69.5,26.09,1524.73,3.7,1
2025-02-13,Thursday,21,Dinner,Cloudy,1,33,7,2,18.0,79.6,17.32,607.72,3.7,1
2025-06-11,Wednesday,19,Dinner,Sunny,1,51,9,5,27.7,85.8,18.77,946.51,2.8,1
2025-02-07,Friday,14,Lunch,Sunny,0,52,8,4,21.6,73.2,28.2,1120.67,4.1,0
2025-01-09,Thursday,12,Lunch,Sunny,0,29,5,2,24.0,79.5,21.57,454.85,3.1,1
2025-02-18,Tuesday,11,Lunch,Sunny,0,32,4,3,27.4,93.5,16.97,479.93,3.7,1
2025-04-23,Wednesday,18,Dinner,Sunny,1,25,6,2,25.2,79.9,13.61,369.45,3.5,0
2025-04-18,Friday,13,Lunch,Sunny,1,54,10,6,33.4,80.0,22.47,1078.93,2.3,3
2025-04-16,Wednesday,14,Lunch,Cloudy,1,42,6,3,31.6,85.9,30.57,1280.99,2.4,0
2025-04-16,Wednesday,21,Dinner,Rainy,1,27,5,2,28.3,83.1,23.29,768.08,3.1,4
2025-06-06,Friday,20,Dinner,Sunny,0,47,8,4,24.1,79.5,20.46,1021.79,4.1,2
2025-01-16,Thursday,13,Lunch,Rainy,0,16,3,2,25.5,95.9,19.76,535.72,3.8,2
2025-05-13,Tuesday,14,Lunch,Cloudy,1,45,6,3,17.4,78.3,14.34,768.08,3.6,0
2025-05-24,Saturday,18,Dinner,Rainy,0,30,4,3,22.5,85.9,21.78,1064.96,3.7,0
2025-06-19,Thursday,20,Dinner,Sunny,0,51,7,4,25.3,60.4,27.21,1313.54,2.8,2
2025-05-15,Thursday,19,Dinner,Rainy,1,47,6,3,29.2,104.9,24.2,1235.74,3.2,3
2025-03-22,Saturday,13,Lunch,Sunny,1,42,7,4,31.0,73.8,20.47,961.07,2.6,1
2025-04-28,Monday,21,Dinner,Rainy,0,21,3,3,32.1,98.8,22.71,635.18,2.6,1
2025-03-29,Saturday,21,Dinner,Cloudy,1,73,11,7,29.8,85.6,27.92,2026.0,2.2,4
2025-04-01,Tuesday,17,Dinner,Sunny,0,24,3,3,25.1,86.3,25.36,633.69,3.9,1
2025-06-06,Friday,20,Dinner,Sunny,0,75,12,6,28.7,89.5,23.15,1755.77,2.5,1
2025-02-19,Wednesday,14,Lunch,Cloudy,0,39,7,3,14.8,82.3,28.74,1255.6,3.9,1
2025-03-13,Thursday,21,Dinner,Sunny,1,44,6,3,27.3,68.5,21.3,1167.47,3.7,1
2025-03-18,Tuesday,14,Lunch,Cloudy,1,51,6,3,21.3,77.8,15.18,748.86,4.1,3
2025-03-18,Tuesday,17,Dinner,Rainy,1,22,3,2,21.9,76.3,28.04,688.81,3.8,4
2025-02-23,Sunday,20,Dinner,Sunny,1,49,8,5,17.4,69.6,18.37,684.72,3.9,0
2025-03-23,Sunday,20,Dinner,Cloudy,0,30,5,2,17.9,72.6,23.31,876.94,3.9,1
2025-03-31,Monday,21,Dinner,Cloudy,1,48,8,5,32.7,93.2,18.18,896.2,2.5,3
2025-03-12,Wednesday,17,Dinner,Rainy,0,11,3,2,9.3,82.5,17.56,250.0,4.7,0
2025-02-01,Saturday,21,Dinner,Cloudy,1,53,10,3,25.4,77.3,22.8,1297.37,3.6,2
2025-04-08,Tuesday,19,Dinner,Rainy,0,21,3,2,34.4,93.7,28.06,560.46,2.5,3
2025-03-30,Sunday,13,Lunch,Sunny,0,29,4,2,25.9,80.4,20.67,304.93,3.0,3
2025-03-16,Sunday,11,Lunch,Cloudy,1,50,8,3,21.6,85.9,21.55,953.53,3.2,3
2025-03-15,Saturday,12,Lunch,Sunny,0,43,7,3,19.6,78.5,23.26,996.46,3.9,0
2025-03-30,Sunday,20,Dinner,Sunny,1,45,8,4,25.7,88.5,22.63,1309.79,3.6,1
2025-06-17,Tuesday,17,Dinner,Rainy,1,29,3,3,29.8,87.7,22.8,592.2,3.3,0
2025-05-03,Saturday,14,Lunch,Sunny,0,44,6,2,26.3,68.7,18.97,1142.79,3.4,1
